PumpID,Pump Name,Brand,Review,Rating,City,State,Latitude,Longitude
TN1883,Thillai Nagar Petrol,HPCL,Quick service; small queue.,4,Tiruchirappalli,Tamil Nadu,10.7881,78.704
TN1884,Golden Rock Filling,Nayara,"One attendant rude once, rest OK.",2,Tiruchirappalli,Tamil Nadu,10.7589,78.6953
TN1885,Cantonment Road Pump,Reliance,"Clean area, but slower on holidays.",3,Tiruchirappalli,Tamil Nadu,10.7864,78.7082
TN1886,Salem ByePass Pump 1,IndianOil,"Fast lanes, decent prices.",4,Salem,Tamil Nadu,11.667,78.1485
TN1887,Ganapathy Road Filling,Bharat Petroleum,Pump crowded mornings.,3,Salem,Tamil Nadu,11.6542,78.1409
TN1888,Omalur Road Fuel Stop,HPCL,"Helpful staff, clean canopy.",4,Salem,Tamil Nadu,11.6765,78.1603
TN1889,New Fairlands Pump,Reliance,Long queues at festival times.,3,Salem,Tamil Nadu,11.6608,78.1436
TN1890,Junction Road Petrol,Nayara,"Quick top-ups, small convenience store.",4,Salem,Tamil Nadu,11.6699,78.1527
TN1891,Tirunelveli Main Pump,IndianOil,"Great service, water available.",5,Tirunelveli,Tamil Nadu,8.7152,77.7563
TN1892,Palayamkottai Fuel Hub,Bharat Petroleum,One attendant slow; otherwise fine.,3,Tirunelveli,Tamil Nadu,8.7268,77.7469
TN1893,Tharuvaiyaru Road Pump,HPCL,"Clean pumps, fair price.",4,Tirunelveli,Tamil Nadu,8.7089,77.7612
TN1894,Nanguneri Bypass Station,Reliance,"Good night lighting, safe.",4,Tirunelveli,Tamil Nadu,8.6986,77.7578
TN1895,Sankaran Koil Fuel Stop,Essar,Sometimes runs out of diesel.,2,Tirunelveli,Tamil Nadu,8.7301,77.7504
TN1896,Erode Central Pump,IndianOil,"Quick service, accurate billing.",5,Erode,Tamil Nadu,11.3425,77.7198
TN1897,Bhavani Road Station,Bharat Petroleum,Helpful staff; tight parking.,4,Erode,Tamil Nadu,11.3361,77.7109
TN1898,Perundurai Highway Pump,HPCL,"Good for truck stops, clean rest area.",4,Erode,Tamil Nadu,11.3567,77.7392
TN1899,Brough Road Fuel Point,Reliance,"Good fuel quality, small shop.",4,Erode,Tamil Nadu,11.3479,77.7211
TN1900,Sathy Road Filling,Nayara,Slightly pricey but fast service.,3,Erode,Tamil Nadu,11.3294,77.7095
TN1901,Vellore Fort Pump,IndianOil,"Friendly, great for quick stops.",5,Vellore,Tamil Nadu,12.9171,79.1309
TN1902,Katpadi Road Station,Bharat Petroleum,Busy during college hours.,3,Vellore,Tamil Nadu,12.9454,79.1462
TN1903,Arcot Road Fuel Hub,HPCL,"Clean, but card machine flaky sometimes.",3,Vellore,Tamil Nadu,12.914,79.1397
TN1904,New Vellore Bypass Pump,Reliance,"Good parking, quick refill.",4,Vellore,Tamil Nadu,12.9005,79.1283
TN1905,Gudiyatham Road Pump,Nayara,"Small queue, courteous staff.",4,Vellore,Tamil Nadu,12.9052,79.1456
TN1906,Tuticorin Port Pump,IndianOil,Excellent for heavy vehicles.,5,Thoothukudi,Tamil Nadu,8.7659,78.1357
TN1907,Beach Road Filling,Bharat Petroleum,Busy on weekends; decent facilities.,4,Thoothukudi,Tamil Nadu,8.7601,78.1322
TN1908,Srivaikuntam Road Pump,HPCL,"Quick stop, small shop.",4,Thoothukudi,Tamil Nadu,8.7543,78.1409
TN1909,Ettayapuram Highway Station,Reliance,One pump down sometimes.,2,Thoothukudi,Tamil Nadu,8.7732,78.1294
TN1910,Kovilpatti Bypass Pump,Nayara,Fair pricing but slow service occasionally.,3,Thoothukudi,Tamil Nadu,8.7824,78.1185
TN1911,Dindigul Main Road Pump,IndianOil,"Good service, neat area.",5,Dindigul,Tamil Nadu,10.3691,77.9785
TN1912,Palani Road Fuel Stop,Bharat Petroleum,Helpful attendants; queues on festival days.,4,Dindigul,Tamil Nadu,10.3578,77.9812
TN1913,Vellakovil Highway Station,HPCL,"Clean pumps, good for long trips.",4,Dindigul,Tamil Nadu,10.3759,77.9906
TN1914,TN Road Filling Point,Reliance,Small convenience store; average service.,3,Dindigul,Tamil Nadu,10.3632,77.9764
TN1915,Busstand Corner Pump,Nayara,"Good for quick refills, limited parking.",4,Dindigul,Tamil Nadu,10.3684,77.9699
TN1916,Thanjavur Palace Pump,IndianOil,"Clean place, quick billing.",5,Thanjavur,Tamil Nadu,10.787,79.1378
TN1917,Big Temple Fuel Hub,Bharat Petroleum,Staff slow; ok overall.,3,Thanjavur,Tamil Nadu,10.7862,79.132
TN1918,Medical College Pump,HPCL,Friendly attendants.,4,Thanjavur,Tamil Nadu,10.7933,79.1444
TN1919,Vallam Road Station,Reliance,"Crowded evenings, good fuel.",4,Thanjavur,Tamil Nadu,10.7811,79.1235
TN1920,New Bus Stand Pump,Nayara,Restroom not clean.,2,Thanjavur,Tamil Nadu,10.7908,79.1356
TN1921,Kancheepuram Temple Pump,IndianOil,"Fast service, neat area.",5,Kancheepuram,Tamil Nadu,12.8342,79.7
TN1922,Gandhi Road Fuel Hub,Bharat Petroleum,Sometimes long queue.,3,Kancheepuram,Tamil Nadu,12.842,79.7011
TN1923,Varadaraja Nagar Pump,HPCL,"Smooth service, helpful staff.",4,Kancheepuram,Tamil Nadu,12.8378,79.7082
TN1924,Ennaikaran Road Station,Reliance,Machine glitch once.,2,Kancheepuram,Tamil Nadu,12.8409,79.6967
TN1925,Palar Bridge Petrol,Nayara,Great refill stop.,4,Kancheepuram,Tamil Nadu,12.8295,79.6922
TN1926,Karur Main Pump,IndianOil,"Best in town, clean pumps.",5,Karur,Tamil Nadu,10.96,78.08
TN1927,Gandhigram Fuel Stop,Bharat Petroleum,"Average, crowded.",3,Karur,Tamil Nadu,10.9652,78.0831
TN1928,Thanthonimalai Pump,HPCL,"Service decent, card works fine.",4,Karur,Tamil Nadu,10.9725,78.092
TN1929,Karur Bypass Station,Reliance,"Dusty spot, fast service.",3,Karur,Tamil Nadu,10.9587,78.0754
TN1930,Jawahar Road Pump,Nayara,"Neat, courteous staff.",4,Karur,Tamil Nadu,10.9631,78.079
TN1931,Kumbakonam Central Pump,IndianOil,"Good prices, nice staff.",5,Kumbakonam,Tamil Nadu,10.959,79.376
TN1932,Mahamaham Tank Pump,Bharat Petroleum,"Small, often busy.",3,Kumbakonam,Tamil Nadu,10.9612,79.3785
TN1933,Valayapettai Road Pump,HPCL,Smooth service.,4,Kumbakonam,Tamil Nadu,10.9634,79.3718
TN1934,Tanjore Road Filling,Reliance,Attendant distracted.,2,Kumbakonam,Tamil Nadu,10.9527,79.3699
TN1935,New Bus Stand Pump,Nayara,"Quick, reliable.",4,Kumbakonam,Tamil Nadu,10.9563,79.3742
TN1936,Cuddalore Port Pump,IndianOil,Good spot for truckers.,5,Cuddalore,Tamil Nadu,11.746,79.7694
TN1937,Silver Beach Petrol,Bharat Petroleum,Crowded weekends.,3,Cuddalore,Tamil Nadu,11.7435,79.772
TN1938,Thirupapuliyur Station,HPCL,"Neat, quick billing.",4,Cuddalore,Tamil Nadu,11.7501,79.765
TN1939,Manjakuppam Pump,Reliance,Diesel often late.,2,Cuddalore,Tamil Nadu,11.748,79.7605
TN1940,Nellikuppam Road Pump,Nayara,"Reliable, clean shop.",4,Cuddalore,Tamil Nadu,11.7456,79.7678
TN1941,Sivakasi Fireworks Pump,IndianOil,"Fast, friendly.",5,Sivakasi,Tamil Nadu,9.4542,77.7979
TN1942,Virudhunagar Road Pump,Bharat Petroleum,Slight delay in billing.,3,Sivakasi,Tamil Nadu,9.4487,77.7932
TN1943,New Town Station,HPCL,Smooth service.,4,Sivakasi,Tamil Nadu,9.4525,77.8021
TN1944,Paraipatti Pump,Reliance,No card machine.,2,Sivakasi,Tamil Nadu,9.4508,77.7909
TN1945,Sattur Road Fuel,Nayara,Fast and clean.,4,Sivakasi,Tamil Nadu,9.456,77.795
TN1946,Nagercoil Junction Pump,IndianOil,"Helpful staff, neat.",5,Nagercoil,Tamil Nadu,8.1782,77.432
TN1947,Courtallam Road Fuel,Bharat Petroleum,"Pricey snacks, fuel fine.",3,Nagercoil,Tamil Nadu,8.174,77.4276
TN1948,Suchindram Station,HPCL,"Decent service, quick refills.",4,Nagercoil,Tamil Nadu,8.1768,77.4362
TN1949,Marthandam Road Pump,Reliance,Long queue at evenings.,3,Nagercoil,Tamil Nadu,8.1711,77.4298
TN1950,Vadasery Bypass Fuel,Nayara,"Clean, bright area.",4,Nagercoil,Tamil Nadu,8.1802,77.4315
TN1951,Ambur Highway Pump,IndianOil,"Good rest stop, clean washroom.",5,Ambur,Tamil Nadu,12.7918,78.7165
TN1952,Bazaar Street Pump,Bharat Petroleum,Busy in evenings.,3,Ambur,Tamil Nadu,12.7893,78.7212
TN1953,Pallikonda Road Fuel,HPCL,Smooth service.,4,Ambur,Tamil Nadu,12.7951,78.719
TN1954,New Bus Stand Pump,Reliance,No UPI once.,2,Ambur,Tamil Nadu,12.7885,78.7177
TN1955,Katpadi Highway Station,Nayara,"Clean, friendly.",4,Ambur,Tamil Nadu,12.7926,78.7228
TN1956,Neyveli Thermal Pump,IndianOil,Good for long trips.,5,Neyveli,Tamil Nadu,11.6091,79.5008
TN1957,Block-20 Fuel Hub,Bharat Petroleum,Slight queue mornings.,3,Neyveli,Tamil Nadu,11.6135,79.4952
TN1958,Township Central Pump,HPCL,Clean and quick.,4,Neyveli,Tamil Nadu,11.6067,79.4979
TN1959,Panruti Road Station,Reliance,Rude staff once.,2,Neyveli,Tamil Nadu,11.6022,79.493
TN1960,Mandarakuppam Pump,Nayara,"Reliable, easy UPI.",4,Neyveli,Tamil Nadu,11.611,79.4987
TN1961,Rajapalayam Central Pump,IndianOil,Very helpful staff.,5,Rajapalayam,Tamil Nadu,9.454,77.5551
TN1962,Mudukudi Road Fuel,Bharat Petroleum,Average speed.,3,Rajapalayam,Tamil Nadu,9.4592,77.56
TN1963,Tenkasi Road Pump,HPCL,"Quick, good area.",4,Rajapalayam,Tamil Nadu,9.4568,77.5537
TN1964,Railway Road Filling,Reliance,Dusty and small.,2,Rajapalayam,Tamil Nadu,9.4517,77.5573
TN1965,Old Bus Stand Pump,Nayara,"Decent service, clean pumps.",4,Rajapalayam,Tamil Nadu,9.4536,77.559
TS1966,Hyderabad Central Fuel Station,IndianOil,"Fast service, clean restrooms.",5,Hyderabad,Telangana,17.385,78.4867
TS1967,Banjara Hills Pump,BPCL,"Short queue, but fuel dispenser slow.",4,Hyderabad,Telangana,17.4239,78.458
TS1968,Secunderabad Express Fuel,HPCL,Attendants helpful; bit pricey.,4,Hyderabad,Telangana,17.4399,78.4983
TS1969,Kukatpally Reliance Pump,Reliance,Long wait during evenings.,3,Hyderabad,Telangana,17.4435,78.391
TS1970,Mehdipatnam Essar Station,Essar,Fuel quality inconsistent last visit.,2,Hyderabad,Telangana,17.3845,78.4419
TS1971,Warangal Main Road Fuel,IndianOil,"Clean, quick, friendly staff.",5,Warangal,Telangana,17.9689,79.5941
TS1972,Hanamkonda BP Pump,BPCL,Good location but small canopy.,4,Warangal,Telangana,17.9903,79.5941
TS1973,Kazipet HPCL Station,HPCL,Mistimed billing once; resolved.,3,Warangal,Telangana,17.9811,79.6005
TS1974,Warangal Reliance Stop,Reliance,"Fair prices, crowded on weekends.",4,Warangal,Telangana,17.9735,79.5888
TS1975,Warangal North Fuel,Essar,"Dirty forecourt, avoid at night.",1,Warangal,Telangana,17.975,79.61
TS1976,Karimnagar City Pump,IndianOil,"Quick fill, good service.",5,Karimnagar,Telangana,18.4383,79.1286
TS1977,Karimnagar Bypass BP,BPCL,No card reader once — manual now.,3,Karimnagar,Telangana,18.444,79.14
TS1978,Karimnagar HP Centre,HPCL,"Reasonable prices, friendly.",4,Karimnagar,Telangana,18.43,79.125
TS1979,Karimnagar Reliance Pump,Reliance,Often short on diesel.,2,Karimnagar,Telangana,18.4335,79.1322
TS1980,Karimnagar East Essar,Essar,"Good canopy, slow staff.",3,Karimnagar,Telangana,18.436,79.12
TS1981,Khammam Town Fuel,IndianOil,"Clean pumps, pleasant staff.",5,Khammam,Telangana,17.2473,80.15
TS1982,Khammam BP Junction,BPCL,"Overpriced snacks, fuel fine.",3,Khammam,Telangana,17.2478,80.149
TS1983,Khammam HP Roadside,HPCL,Short-staffed during lunch.,3,Khammam,Telangana,17.25,80.16
TS1984,Khammam Reliance Stop,Reliance,Diesel pump faulty last week.,2,Khammam,Telangana,17.243,80.148
TS1985,Khammam West Essar,Essar,"Good lighting, safe at night.",4,Khammam,Telangana,17.2455,80.1405
TS1986,Nizamabad Central Pump,IndianOil,"Fast, tidy, accurate meters.",5,Nizamabad,Telangana,18.6724,78.0948
TS1987,Nizamabad BP Main,BPCL,"Friendly, but canopy small.",4,Nizamabad,Telangana,18.673,78.1
TS1988,Nizamabad HPCL Stop,HPCL,"Busy mornings, slow service.",3,Nizamabad,Telangana,18.67,78.092
TS1989,Nizamabad Reliance Plaza,Reliance,"Good coffee, poor queue control.",3,Nizamabad,Telangana,18.675,78.088
TS1990,Nizamabad East Essar,Essar,Pump closed once without notice.,2,Nizamabad,Telangana,18.6685,78.0965
TS1991,Ramagundam Highway Pump,IndianOil,Excellent for heavy vehicles.,5,Ramagundam,Telangana,18.8081,79.4464
TS1992,Ramagundam BP Station,BPCL,"Small shop, friendly cashier.",4,Ramagundam,Telangana,18.806,79.452
TS1993,Ramagundam HPCL Depot,HPCL,"Diesel quality good, petrol shaky.",3,Ramagundam,Telangana,18.81,79.445
TS1994,Ramagundam Reliance Hub,Reliance,"Long lane, slow pumps.",2,Ramagundam,Telangana,18.8055,79.4485
TS1995,Ramagundam South Essar,Essar,"Clean forecourt, friendly staff.",4,Ramagundam,Telangana,18.803,79.44
TS1996,Mahbubnagar Central Pump,IndianOil,Reliable and fast.,5,Mahbubnagar,Telangana,16.7427,77.986
TS1997,Mahbubnagar BP Plaza,BPCL,Attendants helpful but slow.,3,Mahbubnagar,Telangana,16.745,77.989
TS1998,Mahbubnagar HP Outpost,HPCL,"Small queue, fair pricing.",4,Mahbubnagar,Telangana,16.74,77.985
TS1999,Mahbubnagar Reliance Stop,Reliance,Poor illumination at night.,2,Mahbubnagar,Telangana,16.7435,77.9922
TS2000,Mahbubnagar West Essar,Essar,"Good diesel service, noisy.",4,Mahbubnagar,Telangana,16.746,77.98
TS2001,Nalgonda City Pump,IndianOil,"Quick billing, neat forecourt.",5,Nalgonda,Telangana,17.0568,79.2678
TS2002,Nalgonda BP Bypass,BPCL,Sometimes runs out in afternoon.,3,Nalgonda,Telangana,17.059,79.27
TS2003,Nalgonda HPCL Stand,HPCL,"Friendly staff, average speed.",4,Nalgonda,Telangana,17.06,79.265
TS2004,Nalgonda Reliance Corner,Reliance,No minor repairs service.,3,Nalgonda,Telangana,17.055,79.2685
TS2005,Nalgonda East Essar,Essar,Clean but long queues evenings.,2,Nalgonda,Telangana,17.0535,79.263
TS2006,Adilabad Town Pump,IndianOil,"Very organized, quick attendants.",5,Adilabad,Telangana,19.6525,78.5339
TS2007,Adilabad BP Main,BPCL,"Narrow entry, tricky for trucks.",3,Adilabad,Telangana,19.65,78.535
TS2008,Adilabad HPCL Centre,HPCL,Friendly; card reader issues once.,4,Adilabad,Telangana,19.655,78.53
TS2009,Adilabad Reliance Pump,Reliance,"Staff untrained, messy receipts.",2,Adilabad,Telangana,19.6535,78.538
TS2010,Adilabad West Essar,Essar,"Good lights, safe at night.",4,Adilabad,Telangana,19.651,78.5405
TS2011,Miryalaguda Central Pump,IndianOil,"Clean pumps, fast service.",5,Miryalaguda,Telangana,16.864,79.588
TS2012,Miryalaguda BP Stand,BPCL,Short staff during afternoons.,3,Miryalaguda,Telangana,16.863,79.59
TS2013,Miryalaguda HPCL Hub,HPCL,Good pricing on diesel.,4,Miryalaguda,Telangana,16.862,79.585
TS2014,Miryalaguda Reliance Way,Reliance,"Crowded weekends, slow service.",3,Miryalaguda,Telangana,16.8655,79.593
TS2015,Miryalaguda East Essar,Essar,Pump under maintenance sometimes.,2,Miryalaguda,Telangana,16.8605,79.5875
TS2016,Suryapet Town Pump,IndianOil,"Efficient, tidy, quick billing.",5,Suryapet,Telangana,17.1367,79.6154
TS2017,Suryapet BP Bypass,BPCL,"Poor waiting area, but ok fuel.",3,Suryapet,Telangana,17.14,79.62
TS2018,Suryapet HPCL Gate,HPCL,"Friendly staff, fair speed.",4,Suryapet,Telangana,17.1385,79.612
TS2019,Suryapet Reliance Corner,Reliance,Diesel pump often out of service.,2,Suryapet,Telangana,17.133,79.61
TS2020,Suryapet West Essar,Essar,"Good forecourt, slow cashier.",4,Suryapet,Telangana,17.137,79.618
TS2021,Jagtial Central Pump,IndianOil,"Quick, accurate meters.",5,Jagtial,Telangana,18.7951,78.9182
TS2022,Jagtial BP Station,BPCL,Can get crowded during festivals.,3,Jagtial,Telangana,18.798,78.92
TS2023,Jagtial HPCL Stand,HPCL,"Fair pricing, neat staff.",4,Jagtial,Telangana,18.7965,78.915
TS2024,Jagtial Reliance Stop,Reliance,"Small shop, often closed early.",2,Jagtial,Telangana,18.793,78.919
TS2025,Jagtial East Essar,Essar,"Good lighting, good staff.",4,Jagtial,Telangana,18.794,78.922
TS2026,Mancherial Town Pump,IndianOil,"Fast service, polite attendants.",5,Mancherial,Telangana,18.8764,79.4588
TS2027,Mancherial BP Bypass,BPCL,"Tight turns, awkward entry.",3,Mancherial,Telangana,18.87,79.462
TS2028,Mancherial HPCL Hub,HPCL,"Diesel quality good, petrol ok.",4,Mancherial,Telangana,18.875,79.455
TS2029,Mancherial Reliance Plaza,Reliance,Long queues at peak hours.,3,Mancherial,Telangana,18.879,79.4595
TS2030,Mancherial South Essar,Essar,Clean but staff slow.,2,Mancherial,Telangana,18.8725,79.452
TR2031,Agartala Fuel Hub,IOCL,"Fast service, clean forecourt.",5,Agartala,Tripura,23.8315,91.2868
TR2032,Capital Petrol Point,BPCL,Usually crowded during evenings.,3,Agartala,Tripura,23.832,91.2875
TR2033,Metro Fuel Center,HPCL,Staff helpful but slow payment system.,4,Agartala,Tripura,23.8302,91.2851
TR2034,GreenWay Pumps,Reliance,Sometimes short on diesel.,2,Agartala,Tripura,23.8341,91.29
TR2035,Central Road Fuel,IOCL,Affordable and well-maintained.,5,Agartala,Tripura,23.829,91.2833
TR2036,Udaipur Cross Pump,BPCL,"Small queue, decent service.",4,Udaipur,Tripura,23.517,91.451
TR2037,Lakeview Fuel Stop,IOCL,"Clean, but prices slightly higher.",3,Udaipur,Tripura,23.5145,91.4498
TR2038,Gomati Pump House,HPCL,"Friendly attendants, quick fill-ups.",5,Udaipur,Tripura,23.5192,91.4533
TR2039,Udaipur Express Fuel,Reliance,Payment card issues sometimes.,2,Udaipur,Tripura,23.5161,91.447
TR2040,Tranquil Fuel Point,StateFuel,"Adequate stock, quiet location.",4,Udaipur,Tripura,23.5128,91.4556
TR2041,Kailasahar Main Pump,IOCL,Long wait at peak hours.,3,Kailasahar,Tripura,24.358,92.0025
TR2042,Northern Fuel Depot,BPCL,"Good diesel quality, slow service.",4,Kailasahar,Tripura,24.3571,92.005
TR2043,Kailasahar QuickFill,HPCL,No restroom facilities — inconvenient.,2,Kailasahar,Tripura,24.3544,92.0003
TR2044,Townside Fuel Hub,Reliance,"Clean pumps, friendly staff.",5,Kailasahar,Tripura,24.3592,92.0039
TR2045,Market Road Pump,IOCL,Often runs out of petrol on weekends.,1,Kailasahar,Tripura,24.355,92.0018
TR2046,Dharmanagar Central,IOCL,"Convenient location, quick service.",5,Dharmanagar,Tripura,24.0219,92.0066
TR2047,Dharmanagar Fuel Plaza,BPCL,"Narrow entry/exit, some congestion.",3,Dharmanagar,Tripura,24.0198,92.0079
TR2048,Northgate Fuel Stop,HPCL,Attendants polite but slow.,4,Dharmanagar,Tripura,24.0235,92.0042
TR2049,Dharmanagar Express,Reliance,Overpriced by ~₹2/L sometimes.,2,Dharmanagar,Tripura,24.0206,92.0091
TR2050,Riverbank Pump,StateFuel,"Quiet, well-lit at night.",4,Dharmanagar,Tripura,24.018,92.0055
TR2051,Belonia Crossroads,IOCL,"Helpful staff, short queues.",4,Belonia,Tripura,23.3562,91.471
TR2052,Belonia Town Pump,BPCL,"Clean, but card machines glitch.",3,Belonia,Tripura,23.355,91.4692
TR2053,Coastal Fuel Point,HPCL,"Good diesel, petrol quality ok.",4,Belonia,Tripura,23.3578,91.4751
TR2054,Borderline Fuel Hub,Reliance,"Friendly, but occasional stockouts.",3,Belonia,Tripura,23.3541,91.4724
TR2055,Belonia FastFill,IOCL,"Fast service, small convenience shop.",5,Belonia,Tripura,23.3537,91.468
TR2056,Ambassa Central Pump,IOCL,"Busy mornings, otherwise fine.",4,Ambassa,Tripura,24.0169,91.7833
TR2057,Ambassa Fuel Station,BPCL,Sometimes long queues on festival days.,3,Ambassa,Tripura,24.0185,91.7801
TR2058,Ambassa Quick Stop,HPCL,"Clean pumps, pleasant staff.",5,Ambassa,Tripura,24.0152,91.785
TR2059,Ambassa Plains Fuel,Reliance,Fuel smells slightly off once.,1,Ambassa,Tripura,24.0178,91.7872
TR2060,Market Pump Ambassa,StateFuel,"Reliable supply, good timings.",4,Ambassa,Tripura,24.014,91.7815
TR2061,Sonamura Highway Pump,IOCL,"Handy on the route, quick service.",4,Sonamura,Tripura,23.38,91.449
TR2062,Sonamura Town Pump,BPCL,Crowded but well-managed.,3,Sonamura,Tripura,23.3775,91.4505
TR2063,BorderFuel Sonamura,HPCL,"Staff friendly, decent prices.",5,Sonamura,Tripura,23.3748,91.4481
TR2064,Sonamura FastFill,Reliance,Short on petrol occasionally.,2,Sonamura,Tripura,23.379,91.4522
TR2065,Riverside Pump,IOCL,"Clean, good lighting at night.",4,Sonamura,Tripura,23.3752,91.4463
TR2066,Khowai Main Pump,IOCL,Reliable but small forecourt.,4,Khowai,Tripura,24,91.929
TR2067,Khowai Fuel Point,BPCL,Often has long trucks—slow service.,3,Khowai,Tripura,23.9985,91.9312
TR2068,Khowai QuickFill,HPCL,"Fast service, clean bay.",5,Khowai,Tripura,24.0012,91.9278
TR2069,Khowai Market Pump,Reliance,"Shop attached, but pump lanes narrow.",3,Khowai,Tripura,24.0028,91.9305
TR2070,Khowai Roadside Pump,StateFuel,"Good opening hours, reliable diesel.",4,Khowai,Tripura,23.9991,91.9287
TR2071,Sabroom River Pump,IOCL,Very convenient for river traffic.,5,Sabroom,Tripura,22.994,92.084
TR2072,Sabroom Town Fuel,BPCL,"Small station, decent service.",4,Sabroom,Tripura,22.9955,92.0865
TR2073,Sabroom Express,HPCL,Sometimes queues at noon.,3,Sabroom,Tripura,22.9932,92.0812
TR2074,Sabroom FastFill,Reliance,Fuel pump nozzle needs fixing.,2,Sabroom,Tripura,22.992,92.0858
TR2075,Southern Gate Pump,StateFuel,"Clean, good attendants.",4,Sabroom,Tripura,22.9959,92.0831
UP2076,Shree Fuel Station,IndianOil,"Fuel quality is great, fast service",5,Lucknow,Uttar Pradesh,26.8467,80.9462
UP2077,Speed Petrol Pump,HP,"Crowded, slow service",2,Lucknow,Uttar Pradesh,26.847,80.947
UP2078,City Fuel Hub,BPCL,"Reasonable prices, clean station",4,Lucknow,Uttar Pradesh,26.848,80.945
UP2079,Royal Fuel Stop,Reliance,Pump attendants were rude,1,Lucknow,Uttar Pradesh,26.845,80.944
UP2080,Green Petrol Pump,IndianOil,"Quick service, friendly staff",5,Lucknow,Uttar Pradesh,26.849,80.948
UP2081,Metro Fuel Station,HP,Too expensive for the quantity,3,Kanpur,Uttar Pradesh,26.4499,80.3319
UP2082,Power Fuel Hub,BPCL,"Smooth service, neat station",4,Kanpur,Uttar Pradesh,26.4505,80.3325
UP2083,Reliance Fuel Stop,Reliance,Long wait times,2,Kanpur,Uttar Pradesh,26.448,80.33
UP2084,Shree Shakti Pump,IndianOil,"Staff helpful, good fuel quality",5,Kanpur,Uttar Pradesh,26.451,80.334
UP2085,City Petrol Point,HP,Not very clean,3,Kanpur,Uttar Pradesh,26.452,80.335
UP2086,Agra Fuel Hub,BPCL,"Fast service, fuel pumps well maintained",5,Agra,Uttar Pradesh,27.1767,78.0081
UP2087,Taj Petrol Pump,IndianOil,Staff not attentive,2,Agra,Uttar Pradesh,27.177,78.009
UP2088,Royal Fuel Station,HP,"Fair pricing, good service",4,Agra,Uttar Pradesh,27.178,78.01
UP2089,Fast Fuel Stop,Reliance,Fuel was dirty,1,Agra,Uttar Pradesh,27.175,78.007
UP2090,City Petrol Hub,BPCL,Smooth and quick,5,Agra,Uttar Pradesh,27.179,78.011
UP2091,Prayag Fuel Stop,IndianOil,Pleasant experience,4,Prayagraj,Uttar Pradesh,25.4358,81.8463
UP2092,Sangam Petrol Pump,HP,Waited too long,2,Prayagraj,Uttar Pradesh,25.4365,81.847
UP2093,River Fuel Hub,BPCL,"Staff helpful, good prices",5,Prayagraj,Uttar Pradesh,25.437,81.848
UP2094,City Petrol Stop,Reliance,"Pump not clean, average fuel",3,Prayagraj,Uttar Pradesh,25.434,81.845
UP2095,Shree Petrol Pump,IndianOil,Excellent service,5,Prayagraj,Uttar Pradesh,25.438,81.849
UP2096,Ghaziabad Fuel Hub,HP,"Quick service, nice staff",4,Ghaziabad,Uttar Pradesh,28.6692,77.4538
